con,n_pro_viv,n_ren,ent,eda,zona,emp_ppal,ing7c,rama,ingocup
40101,46,2,26,27,2,2,2,4,10320
40106,25,1,26,55,2,2,3,1,17200
40108,7,2,26,48,2,2,2,3,8600
40110,106,1,26,48,2,2,1,2,5000
40111,31,2,26,27,2,1,1,3,1000
40119,6,4,26,27,2,1,3,4,14000
40121,21,2,26,64,2,2,2,4,6400
40128,40,1,26,47,2,1,1,2,1290
40128,85,2,26,15,2,1,1,1,4300
40131,18,1,26,60,2,2,4,1,21500
40131,51,2,26,24,2,2,2,3,6400
40131,51,3,26,41,2,2,2,4,8600
40132,12,4,26,28,2,2,2,4,6450
40137,43,3,26,60,2,2,5,4,40000
40138,126,1,26,59,2,2,3,6,15000
40138,119,1,26,72,2,1,1,4,1290
40147,91,7,26,25,2,2,2,4,8600
40155,21,1,26,44,2,1,2,4,12000
40163,63,1,26,40,2,2,2,4,8000
40164,93,2,26,56,2,1,1,2,6000
40166,18,2,26,31,2,2,2,4,12000
40171,119,2,26,62,2,2,3,4,16000
40171,89,1,26,57,2,2,3,3,17200
40171,51,1,26,54,2,2,3,4,16000
40171,24,3,26,28,2,2,4,2,25800
40174,18,1,26,55,2,2,3,3,16000
40177,22,1,26,47,2,1,2,4,6450
40199,74,1,26,48,2,2,2,4,10000
40199,54,2,26,35,2,1,3,4,18000
40204,147,1,26,50,2,2,3,5,17200
40213,14,1,26,53,2,2,2,3,7600
40216,68,4,26,25,2,1,3,3,12900
40220,36,1,26,56,2,2,2,1,9890
40220,72,2,26,28,2,1,2,4,6450
40221,81,1,26,55,2,2,2,3,8600
40223,98,2,26,31,2,2,2,2,8600
40224,55,1,26,62,2,1,2,4,10750
40225,40,4,26,21,2,1,2,1,8600
40230,14,1,26,30,2,1,2,4,10000
40231,22,3,26,25,2,2,3,6,12900
40237,85,3,26,19,2,2,2,4,10750
40240,13,2,26,33,2,2,3,2,17200
40244,91,2,26,50,2,2,3,4,16000
40254,33,1,26,18,2,1,1,2,860
40255,27,2,26,47,2,2,2,3,6450
40255,27,5,26,19,2,1,2,3,6450
40256,36,1,26,40,2,1,1,1,6000
40258,87,1,26,74,2,2,5,4,50000
40261,78,1,26,69,2,1,1,2,2580
40262,115,1,26,40,2,2,2,2,7310
40265,98,1,26,37,2,2,3,2,12900
40265,98,2,26,40,2,2,2,4,10000
40267,101,5,26,18,2,2,1,3,4953
40273,42,1,26,29,2,2,3,2,18060
40275,1,3,26,31,2,2,2,3,8600
40275,46,1,26,26,2,2,2,4,8600
40276,96,1,26,39,2,1,4,3,20000
40280,51,1,26,47,2,2,2,3,8000
40282,52,1,26,57,2,1,3,1,15050
40284,65,1,26,72,2,2,2,4,8600
40290,109,1,26,44,2,2,1,4,5160
40290,44,3,26,17,2,1,1,3,860
40295,103,1,26,49,2,2,2,3,8170
40295,54,4,26,19,2,2,1,2,6020
40309,78,1,26,59,2,2,3,2,12900
40309,78,2,26,60,2,1,1,4,5160
40309,106,1,26,53,2,2,4,4,26866
40312,90,4,26,37,2,1,2,3,6450
40316,85,1,26,41,2,2,2,1,12040
40316,39,2,26,53,2,1,1,3,2000
40316,39,4,26,20,2,2,2,3,10320
40331,118,3,26,30,2,2,2,4,12000
40334,186,3,26,19,2,2,2,2,7740
40335,47,1,26,37,2,2,2,3,6450
40336,98,2,26,37,2,1,1,2,860
40349,82,2,26,27,2,2,2,2,7740
40354,64,4,26,23,2,1,1,4,1000
40356,4,3,26,28,2,1,2,2,8600
40358,99,1,26,58,2,2,2,3,8600
40363,98,3,26,51,2,2,2,4,8600
40366,103,1,26,65,2,1,2,3,11180
40371,1,1,26,21,2,1,3,4,13760
40377,38,2,26,26,2,2,2,2,9890
40381,63,1,26,54,2,2,3,1,17200
40388,21,2,26,25,2,1,2,4,8600
40389,68,5,26,28,2,2,3,4,16000
40391,15,6,26,19,2,2,2,2,6450
40392,1,4,26,24,2,1,1,4,1000
40394,86,3,26,33,2,2,3,4,18000
40396,45,2,26,22,2,2,2,3,8000
40398,72,1,26,60,2,2,2,4,12000
40405,43,3,26,27,2,1,1,1,4300
40405,104,1,26,59,2,1,1,4,3870
40410,65,1,26,53,2,2,3,4,12900
40413,98,1,26,33,2,2,2,4,11610
40007,82,2,10,55,2,1,1,4,5590
40012,44,3,10,42,2,2,1,2,6020
40014,118,2,10,43,2,2,2,3,10750
40017,99,1,10,58,2,2,2,4,10000
40018,39,3,10,25,2,1,1,4,6000
40020,99,1,10,38,2,2,2,2,6450
40025,49,4,10,34,2,2,2,4,12000
40026,29,5,10,25,2,2,2,2,6450
40030,27,1,10,41,2,2,2,4,8600
40031,118,1,10,54,2,1,2,1,6450
40035,9,1,10,34,2,1,1,4,6000
40039,37,2,10,28,2,1,3,4,15000
40040,57,1,10,51,2,2,2,4,9460
40040,139,1,10,43,2,2,3,4,16800
40043,66,1,10,55,2,2,2,3,7200
40044,29,1,10,61,2,1,2,2,7310
40049,38,1,10,55,2,2,3,4,16400
40052,173,1,10,30,2,2,3,4,14000
40056,109,1,10,33,2,2,2,3,10000
40059,18,3,10,25,2,1,2,3,6880
40060,72,6,10,19,2,1,2,4,6450
40065,116,1,10,47,2,1,1,4,6000
40069,69,1,10,45,2,2,2,2,6450
40069,98,4,10,23,2,1,1,4,5160
40073,126,2,10,50,2,2,2,3,6880
40078,11,1,10,66,2,1,1,4,3870
40079,66,2,10,22,2,2,1,2,6020
40081,66,2,10,26,2,2,1,2,5160
40083,3,2,10,34,2,2,1,3,5000
40087,96,2,10,56,2,2,4,3,25000
40088,55,2,10,28,2,2,1,4,6000
40093,92,1,10,51,2,2,2,4,6450
40095,44,1,10,37,2,2,2,4,12000
40095,44,2,10,39,2,2,3,4,14000
40102,81,3,10,43,2,2,2,4,10000
40105,102,2,10,42,2,2,2,4,6400
40108,76,1,10,38,2,2,2,4,9000
40111,64,2,10,37,2,1,2,4,8000
40114,32,3,10,23,2,2,1,2,5590
40120,93,5,10,23,2,1,2,2,6450
40121,67,1,10,47,2,2,2,4,9800
40121,67,3,10,25,2,2,2,4,6600
40121,67,4,10,25,2,2,2,4,7740
40121,13,1,10,53,2,2,2,4,7000
40122,61,2,10,54,2,2,1,4,5160
40128,79,2,10,43,2,1,1,4,3440
40130,133,2,10,53,2,1,1,3,3010
40132,45,1,10,51,2,2,2,4,7000
40134,99,1,10,63,2,2,2,2,6880
40135,32,1,10,55,2,2,1,4,5000
40136,18,4,10,17,2,1,2,2,6450
40140,69,1,10,46,2,1,2,4,7740
40145,38,1,10,56,2,2,1,3,6000
40145,17,2,10,27,2,1,2,4,7955
40146,12,2,10,35,2,2,1,3,5590
40147,1,1,10,45,2,2,2,1,10750
40150,196,1,10,44,2,2,2,3,9460
40152,159,1,10,37,2,2,3,4,13960
40152,239,2,10,38,2,1,2,1,7310
40153,94,1,10,57,2,2,2,4,12000
40153,94,3,10,36,2,2,2,4,6450
40153,69,2,10,45,2,2,4,4,30000
40154,41,5,10,21,2,1,1,3,4300
40154,130,1,10,38,2,2,4,3,24000
40156,1,2,10,43,2,2,2,4,7955
40161,58,1,10,27,2,1,2,4,12000
40163,41,2,10,56,2,1,1,4,4500
40164,93,2,10,36,2,1,1,4,6000
40167,31,2,10,44,2,2,3,4,15480
40176,98,1,10,60,2,2,1,4,5590
40177,71,3,10,29,2,2,2,4,10000
40178,71,5,10,25,2,2,1,3,5590
40179,112,1,10,52,2,2,4,4,25000
40191,24,6,10,50,2,1,2,4,6450
40192,116,1,10,54,2,2,3,3,15050
40193,120,3,10,26,2,1,1,4,4300
40199,57,1,10,32,2,2,2,2,10320
40203,7,3,10,23,2,2,2,3,8000
40204,45,2,10,38,2,2,2,2,6880
40205,102,1,10,66,2,2,2,3,8600
40218,53,1,10,55,2,2,2,4,12000
40218,100,2,10,22,2,1,1,4,1720
40220,115,1,10,41,2,2,2,2,6880
40221,65,1,10,46,2,2,3,3,15050
40226,13,1,10,62,2,1,1,7,1500
40228,149,1,10,44,2,2,4,4,26000
40231,104,1,10,44,2,2,2,4,12000
40236,214,3,10,23,2,2,2,2,6880
40236,214,5,10,21,2,2,2,2,6450
40238,124,1,10,48,2,2,5,1,34400
40246,19,2,10,33,2,1,2,3,6450
40253,3,4,10,46,2,1,3,4,12900
40256,121,4,10,38,2,2,2,2,6880
40257,92,2,10,36,2,1,2,4,10320
40264,22,1,10,34,2,2,2,1,10750
40266,32,1,10,56,2,2,1,4,4000
40275,187,2,10,33,2,2,2,4,9600
40279,12,2,10,58,2,2,1,4,5160
40282,86,1,10,54,2,2,2,4,12000
40287,78,1,10,54,2,1,1,2,4300
40288,77,4,10,23,2,2,2,4,10240
40170,31,2,10,51,2,2,2,2,7740
40172,100,1,10,40,2,2,2,4,10000
40174,44,2,10,49,2,1,1,4,4300
40183,83,4,10,20,2,1,1,4,350
40184,128,1,10,34,2,2,2,2,8600
40185,92,4,10,49,2,2,2,4,8000
40189,19,3,10,21,2,2,2,2,8492
40194,106,2,10,33,2,1,2,4,6450
40203,69,2,10,30,2,2,1,2,5160
40209,101,1,10,31,2,1,1,2,2580
40213,41,2,10,62,2,1,1,4,5160
40213,41,3,10,29,2,2,2,2,7095
40213,41,4,10,35,2,2,2,2,7095
40226,102,2,10,26,2,2,2,4,6880
40226,102,5,10,25,2,1,1,4,5160
40226,49,4,10,28,2,1,1,2,860
40228,178,1,10,32,2,1,5,2,40000
40238,47,2,10,33,2,2,2,4,10000
40245,87,1,10,49,2,1,3,2,15000
40245,87,3,10,23,2,1,2,4,6450
40249,103,1,10,51,2,2,4,4,25800
40264,8,1,10,48,2,2,1,2,6020
40269,45,1,10,38,2,1,1,4,3870
40270,4,1,10,54,2,2,4,4,20000
40273,42,3,10,28,2,2,2,4,12000
40274,86,2,10,57,2,1,1,4,860
40274,90,1,10,47,2,1,2,4,7740
40276,56,3,10,37,2,2,3,4,14000
40280,64,1,10,50,2,1,2,4,6900
40280,114,1,10,27,2,2,2,3,6880
40281,101,1,10,66,2,2,3,2,15000
40284,74,1,10,32,2,2,3,4,17400
40286,60,3,10,19,2,1,1,4,2150
40289,17,5,10,25,2,1,1,3,3400
40290,61,2,10,26,2,1,2,4,10000
40291,37,1,10,64,2,1,1,4,5590
40294,77,1,10,46,2,2,4,4,20000
40301,96,1,10,46,2,2,1,2,6020
40301,96,2,10,34,2,2,1,2,6020
40303,195,4,10,19,2,1,1,4,5000
40303,15,1,10,25,2,2,2,4,8170
40305,114,2,10,23,2,2,1,2,5160
40307,71,3,10,30,2,2,2,4,10000
40309,51,1,10,51,2,2,5,4,43000
40311,115,1,10,44,2,1,2,3,8600
40311,32,1,10,50,2,1,1,4,6000
40311,32,3,10,23,2,2,1,4,5600
40312,100,1,10,23,2,2,2,4,7740
40313,59,2,10,41,2,2,4,4,25000
40318,63,1,10,39,2,2,2,4,6450
40318,1,1,10,47,2,2,2,4,12000
40319,66,3,10,31,2,2,3,3,14000
40320,27,2,10,39,2,2,2,3,9600
40322,57,3,10,43,2,2,1,2,5590
40324,42,1,10,42,2,2,3,4,13600
40324,90,1,10,29,2,2,3,2,12900
40330,44,6,10,27,2,2,2,3,7600
40330,66,1,10,46,2,1,1,4,3225
40332,3,3,10,39,2,1,1,4,5600
40336,28,1,10,42,2,2,2,2,9030
40342,46,2,10,39,2,2,1,4,5400
40342,64,1,10,74,2,1,1,3,3870
40343,120,1,10,52,2,2,4,4,20000
40344,26,2,10,53,2,2,3,4,15500
40345,12,3,10,24,2,1,1,2,5160
40351,104,1,10,24,2,2,1,2,5590
40356,65,2,10,48,2,1,1,4,1204
40357,184,4,10,43,2,1,2,1,12000
40374,111,1,10,62,2,2,4,4,26000
40375,105,6,10,48,2,2,1,4,4000
40377,36,1,10,52,2,2,1,2,4730
40378,50,3,10,18,2,2,1,4,4600
40379,88,4,10,25,2,2,2,4,10000
40381,227,6,10,37,2,2,2,3,12040
40385,97,5,10,21,2,1,1,1,5590
40387,101,4,10,23,2,2,1,2,5590
40398,54,2,10,34,2,1,2,4,7200
40399,21,2,10,19,2,2,2,2,7740
40400,1,1,10,47,2,2,2,4,10000
40401,32,1,10,60,2,1,1,4,3000
40404,29,1,10,56,2,2,2,4,6450
40406,111,2,10,25,2,2,2,3,8600
40410,128,2,10,16,2,1,2,4,6450
40416,91,1,10,43,2,2,2,4,9600
40416,48,1,10,31,2,2,2,3,7955
40416,48,2,10,30,2,1,1,4,1720
40003,109,1,18,64,2,1,1,6,833
40007,2,1,18,44,2,2,2,1,8600
40009,113,1,18,25,2,2,3,4,15000
40010,69,1,18,31,2,1,4,4,21500
40011,129,1,18,57,2,2,2,2,10000
40011,96,1,18,42,2,2,2,3,8000
40020,2,1,18,62,2,1,2,2,6880
40021,115,1,18,69,2,1,2,3,6450
40021,115,2,18,21,2,1,1,4,1720
40021,25,2,18,30,2,2,1,4,3600
40021,25,4,18,55,2,2,1,6,1376
40021,25,5,18,23,2,2,1,6,1376
40024,4,4,18,26,2,1,3,4,15000
40029,94,1,18,54,2,1,1,4,4300
40029,94,3,18,19,2,1,2,1,7740
40031,35,4,18,23,2,1,1,4,4300
40037,21,2,18,55,2,2,2,2,10750
40038,78,2,18,58,2,1,2,4,6450
40038,78,3,18,27,2,1,1,4,5160
40040,23,1,18,40,2,1,1,4,2150
40040,130,3,18,40,2,1,2,4,6450
40040,130,4,18,38,2,1,2,4,10000
40042,41,2,18,27,2,1,2,4,8600
40043,57,2,18,23,2,2,2,4,6450
40043,81,3,18,29,2,2,2,4,11000
40045,99,2,18,39,2,2,2,3,8500
40047,170,1,18,24,2,1,1,4,2150
40051,9,1,18,32,2,1,4,1,21500
40055,83,1,18,30,2,1,4,4,20640
40057,88,3,18,20,2,1,1,3,1950
40059,18,6,18,21,2,1,2,4,6450
40059,93,1,18,47,2,2,2,4,12000
40063,30,1,18,65,2,2,1,4,5160
40064,52,1,18,74,2,1,3,4,15000
40067,12,2,18,30,2,2,2,4,10000
40068,7,2,18,40,2,2,1,4,4400
40068,66,3,18,20,2,1,1,4,3000
40071,56,2,18,50,2,1,1,4,1290
40072,68,4,18,18,2,1,1,4,5160
40076,99,1,18,45,2,1,4,4,30000
40078,37,1,18,24,2,2,2,3,7600
40082,79,2,18,23,2,2,3,4,12900
40087,72,1,18,42,2,2,2,3,8000
40087,72,2,18,41,2,2,2,3,8000
40091,1,1,18,66,2,1,1,3,2580
40093,8,4,18,38,2,2,4,4,26000
40094,59,1,18,40,2,1,1,3,3440
40094,59,2,18,41,2,1,1,3,3440
40096,89,1,18,39,2,2,5,4,40000
40099,44,1,18,53,2,2,3,4,17200
40102,217,1,18,44,2,2,5,4,40000
40109,136,2,18,40,2,1,3,1,17200
40115,51,1,18,38,2,2,2,3,10000
40133,112,4,18,16,2,1,2,3,7740
40136,126,2,18,36,2,2,1,4,4300
40137,73,1,18,67,2,1,1,4,3870
40138,134,1,18,29,2,1,2,2,9890
40139,79,2,18,30,2,1,1,4,3000
40141,146,1,18,30,2,1,2,4,7000
40141,117,1,18,28,2,1,2,4,11000
40143,61,4,18,23,2,1,1,4,1290
40145,99,3,18,22,2,2,3,4,18490
40145,85,2,18,40,2,2,1,4,3000
40146,14,1,18,46,2,1,1,4,1290
40148,126,1,18,30,2,2,5,6,50000
40149,17,1,18,44,2,1,2,4,8600
40156,10,2,18,35,2,2,1,4,5000
40156,74,1,18,38,2,2,4,4,20000
40160,137,1,18,49,2,2,2,4,10000
40161,15,2,18,48,2,2,1,4,5400
40174,115,1,18,46,2,1,2,1,8600
40175,143,2,18,22,2,1,1,4,1075
40178,232,3,18,36,2,1,2,7,6450
40179,99,1,18,56,2,1,1,4,5375
40181,79,1,18,22,2,1,2,6,11180
40183,19,3,18,23,2,2,1,4,4400
40187,46,2,18,37,2,2,1,3,5590
40188,59,2,18,37,2,1,2,4,8600
40188,113,1,18,45,2,2,3,4,15000
40188,113,2,18,40,2,2,3,4,16000
40191,26,1,18,64,2,1,2,1,6450
40192,25,2,18,41,2,2,3,4,14000
40204,35,2,18,31,2,2,2,4,6450
40205,55,1,18,43,2,2,2,4,12000
40207,113,1,18,41,2,2,1,4,5805
40209,61,2,18,35,2,1,2,4,10750
40210,1,1,18,61,2,1,1,2,3655
40223,27,4,18,35,2,2,1,3,6020
40223,76,1,18,28,2,2,2,4,12000
40226,118,1,18,60,2,2,5,4,100000
40230,13,1,18,65,2,1,3,2,12900
40232,119,2,18,47,2,2,1,4,6020
40236,90,3,18,18,2,1,2,4,6450
40238,23,1,18,39,2,2,2,3,8600
40239,19,5,18,18,2,1,1,4,3870
40240,7,2,18,37,2,2,2,1,7740
40243,70,1,18,25,2,2,1,4,4000
40244,9,2,18,46,2,2,2,5,11000
40245,36,1,18,60,2,1,2,3,10750
40246,32,2,18,60,2,1,2,4,6450
40246,28,3,18,30,2,2,2,4,12000
40246,108,2,18,34,2,1,2,3,11000
40247,20,4,18,19,2,2,1,2,4601
40252,21,2,18,47,2,1,2,4,6450
40253,49,8,18,37,2,2,2,3,7000
40262,19,1,18,57,2,1,1,4,5160
40262,19,2,18,53,2,2,1,2,2580
40268,107,1,18,46,2,1,1,4,5160
40279,89,1,18,42,2,2,2,2,12040
40282,50,1,18,41,2,2,2,4,12000
40285,58,2,18,31,2,1,2,3,6450
40287,8,2,18,26,2,1,1,4,5160
40288,16,2,18,26,2,1,2,3,10750
40288,34,3,18,32,2,2,4,4,30000
40288,94,1,18,62,2,1,1,4,2580
40291,125,1,18,38,2,1,2,1,10320
40292,69,2,18,26,2,1,1,3,5160
40293,93,1,18,46,2,2,2,4,8000
40298,20,1,18,37,2,2,2,3,6880
40307,92,3,18,19,2,1,1,4,860
40311,55,1,18,52,2,2,4,4,30100
40317,43,1,18,47,2,1,2,4,6450
40320,57,2,18,45,2,1,1,4,6000
40321,1,1,18,32,2,2,2,3,9675
40325,33,3,18,32,2,2,2,5,8600
40327,57,2,18,35,2,1,2,4,7000
40327,85,2,18,47,2,2,1,4,6000
40327,85,3,18,24,2,1,2,4,6450
40328,11,1,18,35,2,2,2,3,9000
40328,8,2,18,54,2,2,2,4,11000
40328,30,1,18,44,2,2,3,4,12900
40328,72,3,18,41,2,2,2,4,10750
40333,135,4,18,51,2,1,2,4,6450
40336,67,3,18,27,2,2,2,4,6400
40340,42,1,18,59,2,1,1,4,4500
40341,51,1,18,25,2,2,2,4,6450
40346,10,3,18,21,2,2,2,2,6450
40349,118,1,18,45,2,1,1,4,4300
40351,44,1,18,30,2,2,3,4,15050
40353,42,2,18,44,2,2,1,3,6000
40353,42,5,18,17,2,1,1,3,5160
40355,162,3,18,22,2,1,1,1,3440
40361,74,1,18,65,2,1,1,3,3870
40362,47,4,18,22,2,1,1,4,4300
40367,119,5,18,25,2,2,3,4,12900
40372,24,1,18,45,2,2,4,4,20000
40372,129,5,18,23,2,2,1,3,6000
40373,46,1,18,65,2,2,2,3,12000
40373,4,2,18,62,2,2,2,2,6450
40373,4,3,18,42,2,2,2,3,8600
40374,36,3,18,40,2,2,3,3,12900
40374,86,4,18,16,2,1,3,1,12900
40380,38,1,18,36,2,1,1,2,5160
40380,130,1,18,23,2,1,2,4,8600
40381,136,1,18,52,2,2,1,2,5160
40384,105,2,18,54,2,2,2,4,9030
40384,105,4,18,21,2,1,1,4,4000
40387,108,2,18,46,2,2,2,1,11610
40387,108,3,18,33,2,2,2,4,10000
40387,61,2,18,58,2,2,2,4,7600
40387,45,1,18,63,2,1,2,4,6450
40389,67,1,18,54,2,1,2,4,11610
40394,48,4,18,21,2,1,1,3,5590
40396,62,1,18,57,2,2,2,4,10750
40396,104,2,18,29,2,2,4,3,20000
40397,95,2,18,50,2,2,2,3,10000
40401,82,2,18,42,2,2,2,4,10750
40401,126,2,18,27,2,2,3,4,17000
40402,21,1,18,72,2,1,1,4,2150
40405,18,1,18,48,2,2,4,4,26400
40406,105,1,18,64,2,1,1,4,3600
40406,47,2,18,38,2,2,1,3,5160
40410,139,1,18,25,2,2,2,4,10750
40414,85,1,18,54,2,1,1,4,4000
40417,16,3,18,33,2,2,2,4,12000
40417,101,1,18,56,2,2,2,4,7740
40418,31,1,18,38,2,2,2,4,8600
40004,129,1,4,57,2,2,4,4,30000
40010,74,18,4,37,2,1,2,1,9030
40011,99,2,4,61,2,1,1,4,4300
40011,99,3,4,23,2,1,2,3,6450
40011,104,3,4,19,2,1,1,2,1290
40011,104,5,4,33,2,2,2,4,7740
40012,60,2,4,38,2,1,1,2,5160
40014,92,1,4,41,2,2,4,4,30000
40014,92,2,4,38,2,2,4,4,30000
40017,16,3,4,44,2,2,4,3,25000
40017,68,3,4,22,2,1,2,4,6880
40018,27,1,4,55,2,2,3,4,15000
40018,124,1,4,38,2,2,2,3,8400
40022,49,2,4,56,2,2,4,4,30000
40023,75,4,4,36,2,1,1,4,5590
40026,89,2,4,50,2,2,1,4,5600
40027,8,3,4,29,2,2,2,3,7200
40030,42,2,4,37,2,1,1,4,4300
40032,54,2,4,39,2,2,1,3,6000
40033,72,1,4,59,2,1,1,4,2580
40034,44,2,4,45,2,1,1,4,4000
40044,320,1,4,26,2,2,1,4,5590
40048,16,3,4,28,2,1,2,1,8600
40050,12,4,4,21,2,1,2,1,6450
40054,57,1,4,61,2,2,2,4,6450
40054,90,2,4,54,2,1,1,3,500
40058,59,9,4,26,2,1,2,1,7740
40060,37,1,4,43,2,2,1,3,6000
40063,110,2,4,56,2,2,2,4,8600
40065,11,1,4,25,2,2,2,3,7000
40066,96,2,4,42,2,1,3,1,12900
40066,57,1,4,37,2,2,3,4,12600
40066,26,1,4,27,2,2,2,4,7000
40067,90,2,4,55,2,2,2,4,8000
40079,24,1,4,60,2,2,2,4,7000
40080,74,1,4,47,2,2,2,4,7600
40081,40,2,4,55,2,1,1,4,3225
40083,102,1,4,36,2,2,1,4,6000
40083,102,2,4,29,2,2,1,3,5160
40086,122,2,4,43,2,1,2,4,12000
40087,102,1,4,35,2,2,2,4,8600
40087,4,2,4,54,2,2,4,4,20000
40089,30,4,4,30,2,2,3,4,13800
40091,29,1,4,56,2,2,2,4,10400
40091,29,3,4,29,2,1,3,4,16000
40096,53,1,4,29,2,1,2,1,10750
40097,37,4,4,40,2,1,1,4,6000
40099,133,2,4,51,2,2,4,4,26000
40099,243,2,4,41,2,2,3,4,16000
40104,43,2,4,44,2,2,2,4,8000
40105,66,2,4,37,2,2,2,2,6450
40108,157,1,4,45,2,1,1,4,5590
40109,46,1,4,72,2,1,1,3,2322
40112,5,1,4,49,2,1,1,4,774
40116,125,1,4,36,2,1,4,4,25800
40117,76,2,4,35,2,1,2,4,7000
40117,76,3,4,36,2,2,4,1,25800
40122,24,3,4,56,2,1,1,4,3440
40123,27,3,4,36,2,2,3,4,14000
40124,55,3,4,38,2,2,2,1,10750
40124,131,1,4,38,2,1,2,3,9000
40124,119,3,4,31,2,2,2,3,8000
40125,117,1,4,62,2,1,2,1,6450
40126,68,1,4,47,2,2,2,4,8600
40126,68,3,4,27,2,1,1,4,4300
40127,171,1,4,53,2,1,2,2,7525
40129,114,2,4,37,2,1,1,4,1720
40131,47,2,4,29,2,1,1,4,4000
40135,48,4,4,23,2,2,1,2,5590
40135,123,2,4,46,2,2,2,3,12000
40138,29,4,4,33,2,2,2,4,8000
40140,83,1,4,42,2,2,2,4,8000
40142,118,2,4,32,2,1,4,4,20000
40144,76,4,4,24,2,1,2,1,10750
40145,58,3,4,37,2,2,3,4,14000
40148,82,1,4,28,2,2,2,2,8600
40153,49,1,4,40,2,2,1,4,5600
40155,37,3,4,30,2,1,2,1,8600
40155,37,5,4,24,2,1,1,4,3870
40164,105,2,4,66,2,1,1,2,2150
40168,79,1,4,42,2,1,1,4,5160
40171,89,2,4,48,2,2,3,4,18000
40172,49,1,4,54,2,1,1,3,860
40179,28,2,4,47,2,1,1,4,5375
40179,54,1,4,34,2,2,1,4,6000
40187,126,1,4,40,2,2,2,4,9600
40193,70,1,4,52,2,1,1,4,2580
40193,32,1,4,41,2,2,2,4,7600
40197,105,2,4,46,2,1,2,4,6450
40199,40,1,4,30,2,1,1,4,1935
40200,16,1,4,52,2,1,1,4,2580
40201,57,5,4,24,2,2,2,4,6400
40203,85,2,4,20,2,1,1,4,5160
40203,15,3,4,28,2,2,1,3,2800
40204,10,1,4,42,2,2,1,3,5800
40205,37,1,4,52,2,2,4,4,24000
40210,79,2,4,52,2,1,2,4,6450
40211,62,2,4,33,2,2,2,4,7310
40212,85,2,4,36,2,1,2,3,8600
40212,58,2,4,39,2,2,2,4,10000
40212,15,4,4,24,2,1,1,3,3440
40213,40,1,4,33,2,2,1,3,5160
40220,49,1,4,42,2,1,1,2,5590
40226,96,1,4,43,2,1,1,4,2150
40227,70,2,4,27,2,2,2,4,7740
40227,102,1,4,29,2,2,2,1,8600
40230,35,1,4,29,2,2,2,4,12000
40235,30,1,4,59,2,1,1,4,5160
40235,31,3,4,37,2,2,1,3,5000
40238,16,1,4,78,2,2,2,5,10000
40246,74,7,4,18,2,1,1,3,6020
40248,106,1,4,48,2,1,1,2,5160
40250,122,3,4,35,2,1,4,4,20000
40256,99,3,4,41,2,2,2,4,12000
40256,22,2,4,37,2,2,3,4,12900
40259,181,1,4,23,2,2,1,4,3600
40259,181,2,4,23,2,1,1,3,3000
40260,98,3,4,48,2,1,1,1,5160
40263,27,1,4,35,2,2,3,4,18000
40265,65,1,4,42,2,2,1,1,4300
40266,25,2,4,53,2,1,2,4,6450
40274,69,1,4,29,2,2,3,4,15000
40275,10,1,4,25,2,2,1,3,6000
40275,117,2,4,53,2,2,5,4,32600
40276,20,3,4,24,2,1,1,4,3870
40277,33,1,4,43,2,2,2,4,12000
40277,51,1,4,41,2,1,1,4,5640
40278,80,2,4,57,2,2,3,4,14000
40283,41,2,4,37,2,1,1,4,4300
40283,17,1,4,40,2,2,2,4,8600
40283,39,1,4,54,2,1,1,4,3440
40284,53,1,4,45,2,2,2,4,10000
40287,123,1,4,33,2,1,2,1,8600
40289,94,1,4,39,2,2,2,2,10750
40291,53,2,4,26,2,1,1,4,5160
40292,53,1,4,45,2,2,1,4,5160
40301,24,1,4,47,2,1,1,4,4000
40309,113,3,4,48,2,2,2,4,8000
40311,19,4,4,20,2,1,1,4,6000
40313,87,1,4,58,2,2,2,4,7600
40315,74,2,4,31,2,1,1,3,5160
40315,52,5,4,55,2,1,1,4,1720
40317,79,2,4,43,2,2,1,4,5800
40317,96,2,4,57,2,1,1,4,2150
40317,35,1,4,44,2,2,1,1,5000
40318,27,1,4,44,2,2,2,2,8000
40319,31,1,4,42,2,2,2,4,12000
40327,60,1,4,64,2,1,1,4,5805
40327,82,1,4,30,2,2,2,4,10000
40330,26,1,4,56,2,2,2,4,10000
40332,77,1,4,31,2,2,3,4,14000
40334,44,1,4,66,2,1,1,2,3870
40334,107,1,4,29,2,2,3,4,15050
40336,68,2,4,48,2,2,2,3,7000
40338,20,1,4,50,2,2,2,4,10000
40343,23,1,4,63,2,2,3,2,17200
40344,197,1,4,37,2,2,4,3,30000
40351,61,4,4,23,2,1,1,4,4300
40352,108,1,4,46,2,1,1,1,5160
40352,120,1,4,26,2,1,2,1,7310
40353,76,3,4,21,2,1,1,3,6020
40354,212,1,4,38,2,1,1,4,5375
40356,90,2,4,39,2,2,2,4,7000
40360,58,1,4,48,2,2,3,4,15000
40003,139,10,17,23,2,1,2,4,10500
40004,66,4,17,22,2,2,2,3,6880
40013,122,1,17,47,2,1,2,1,7740
40020,94,1,17,64,2,1,1,4,5160
40039,34,2,17,25,2,1,2,4,8600
40043,88,2,17,46,2,1,1,3,4300
40051,5,2,17,41,2,2,2,4,7000
40058,119,1,17,42,2,1,1,4,3870
40070,14,3,17,34,2,1,1,4,1720
40079,33,2,17,42,2,1,1,4,4300
40079,56,1,17,47,2,1,2,1,8600
