con,n_pro_viv,n_ren,ent,eda,zona,emp_ppal,ing7c,rama,ingocup
40361,111,3,25,19,2,2,2,4,8600
50004,134,5,16,35,2,1,2,6,7310
40094,93,1,25,36,2,2,2,5,8100
60009,200,1,28,53,2,1,1,4,4300
50165,46,1,28,34,1,1,1,4,9000
40071,81,3,26,37,2,2,2,2,9030
60011,296,1,4,50,2,1,1,6,1250
60014,4,1,1,36,2,2,4,4,30000
40216,42,1,26,59,2,2,5,3,38700
50106,127,1,30,30,2,2,2,2,8600
41210,157,1,15,54,2,2,3,4,14000
40161,17,4,19,17,2,1,1,2,6020
40042,36,2,29,27,2,2,2,2,8600
41341,45,2,5,31,2,2,2,1,10750
40055,61,1,1,30,2,2,2,3,6450
50029,149,1,11,37,2,2,3,4,12600
40047,112,2,21,31,2,1,1,3,5500
41147,105,1,5,34,2,1,1,1,4300
41053,60,4,8,12,1,1,1,4,2150
50012,21,1,20,47,2,2,3,4,17000
40287,51,1,6,31,2,2,3,4,12900
40354,2,2,26,22,2,1,1,3,1290
41242,33,3,7,35,2,1,2,1,6450
40311,30,1,3,44,2,2,5,4,56000
40266,5,3,24,38,2,2,3,2,15050
60021,114,2,20,23,2,1,1,6,2000
60016,86,1,24,35,2,2,2,6,9030
40145,23,2,7,35,2,2,2,2,8000
41039,80,1,7,31,2,1,2,4,6450
41411,63,4,28,21,1,2,2,3,9998
41042,89,1,7,37,2,2,5,4,43000
60020,101,1,11,43,2,1,1,6,2580
40128,40,2,8,53,2,2,2,4,10000
60035,71,2,30,41,2,1,3,6,12900
41128,26,2,15,50,2,2,3,4,14400
50186,16,1,2,34,1,1,3,1,25800
50020,23,1,20,48,2,1,2,2,10750
40249,65,1,10,45,2,1,3,4,18000
40263,124,1,11,65,2,1,2,2,10750
40467,41,3,19,48,2,2,2,1,10750
40389,102,1,26,45,2,2,4,4,20000
50087,162,1,7,55,2,1,2,2,8600
60009,110,2,13,28,2,2,3,4,15000
40115,16,1,5,34,2,1,4,4,24000
40149,16,1,4,39,2,1,2,4,6450
40162,68,2,18,42,2,1,3,4,12900
40537,60,2,9,63,2,1,1,4,3870
40264,74,1,16,32,2,2,2,2,6450
41019,22,2,15,23,2,1,2,4,7740
41339,43,1,7,57,2,2,1,4,5160
50041,285,6,7,20,2,1,1,6,4000
41399,43,2,5,29,2,2,5,2,34400
60004,150,2,32,34,2,1,1,3,1000
50057,285,1,6,37,2,2,1,6,1800
50003,163,4,18,16,2,1,1,4,1290
40473,55,3,11,18,2,1,1,2,3440
50099,195,5,25,24,2,2,2,4,6450
40301,98,4,12,28,2,1,2,4,7500
50024,145,3,19,18,2,1,2,4,9030
41092,28,1,28,47,1,2,1,2,6880
40180,56,5,24,21,2,2,1,4,5160
40159,9,1,5,56,2,2,2,3,12040
60016,212,1,24,66,2,1,1,6,5160
40290,45,1,3,39,2,2,2,4,10000
40166,48,3,17,23,2,1,1,4,2150
60020,37,1,18,49,2,1,1,4,6000
40021,236,1,19,20,2,1,2,3,8600
40216,72,1,10,42,2,1,1,4,1720
60040,139,3,7,22,2,1,1,3,5160
41290,26,4,7,38,2,2,1,3,5000
40314,116,1,28,47,2,2,2,1,7310
41222,83,4,2,22,1,2,2,4,10750
40148,38,2,7,39,2,2,2,3,8000
40110,76,2,5,23,2,1,2,2,6450
40117,6,2,8,26,2,2,3,2,13760
50107,48,2,25,25,2,1,1,3,3440
40089,11,8,14,17,2,1,1,4,5160
50123,57,2,5,37,2,1,2,2,10750
40107,87,2,8,38,2,1,1,3,5160
40218,95,2,5,50,2,1,1,4,2580
50023,54,1,31,30,2,2,2,4,12000
40332,101,2,25,50,2,2,2,3,8600
50025,26,3,7,26,2,1,1,4,3870
60021,163,2,13,43,2,1,3,4,12900
50001,280,4,3,31,2,2,4,1,22360
41093,107,2,5,36,2,1,2,3,12040
50053,144,1,32,64,2,2,2,4,6450
40550,70,1,11,59,2,2,2,4,7095
41143,6,1,28,45,1,2,1,2,7611
60015,93,2,11,54,2,1,1,4,2580
40545,79,1,14,27,2,2,3,2,14000
50023,146,3,3,23,2,2,2,6,10750
50056,49,1,10,44,2,2,1,3,5590
40044,3,2,20,28,2,2,3,4,14000
41314,24,1,5,25,2,2,2,4,6450
40300,66,1,8,53,2,2,2,2,6880
50042,93,2,30,22,2,1,1,4,150
40283,21,1,11,30,2,2,2,3,8000
40231,85,1,25,31,2,2,2,4,8600
40234,35,1,25,61,2,1,3,4,15480
40102,24,5,32,23,2,1,1,3,5590
40113,160,1,16,43,2,2,3,4,14708
40013,55,3,7,27,2,1,1,3,860
60008,128,1,29,36,2,1,2,2,6450
50080,217,3,30,26,2,2,1,3,6000
41187,44,1,5,51,2,2,2,2,6450
40085,58,1,28,47,2,2,3,4,14000
40293,44,1,3,41,2,2,2,3,7740
41330,16,2,7,30,2,1,3,4,12900
41313,40,1,8,41,1,2,1,2,8600
40560,111,2,19,48,2,2,5,2,40000
2977,62,4,19,23,2,1,1,4,3010
41179,12,1,5,51,2,1,2,4,8600
40242,8,1,27,55,2,2,2,2,8600
41074,27,3,7,34,2,2,2,4,8000
41222,25,1,28,75,1,2,2,2,10320
40118,146,1,28,29,2,1,3,4,12900
60019,211,1,22,48,2,1,2,6,10750
50016,343,2,7,42,2,1,1,4,3010
40225,127,2,10,60,2,2,2,4,9000
22323,221,2,21,60,2,1,1,2,3440
40141,102,3,21,22,2,2,2,3,8600
41070,73,1,7,35,2,2,4,4,20000
40360,9,4,10,15,2,1,1,4,4300
50040,39,1,13,56,2,1,2,4,6450
50062,110,1,6,39,2,2,3,4,12900
40059,106,1,11,65,2,1,1,3,860
40219,75,2,11,45,2,1,1,2,5590
50044,101,2,17,44,2,1,1,4,5160
50055,35,1,21,39,2,1,1,2,5590
40146,43,1,31,37,2,2,3,4,16400
60007,175,1,23,35,2,1,1,6,4300
40309,29,3,24,27,2,2,2,4,10000
60033,150,1,11,39,2,1,1,3,5160
40207,37,2,31,30,2,2,1,4,6000
40313,88,2,25,54,2,2,2,4,12000
60047,164,1,30,60,2,2,5,4,51600
41194,165,2,8,26,1,2,1,2,7000
40550,20,1,19,45,2,2,2,3,8600
41024,53,3,8,21,1,2,1,4,6450
40014,72,1,8,25,2,2,2,4,6450
50056,14,1,14,98,2,1,2,3,8600
60010,209,1,7,63,2,1,1,6,150
40145,5,1,18,38,2,2,3,4,14000
40387,27,1,2,46,1,2,2,4,18490
40350,59,1,6,51,2,2,3,4,16000
60044,109,3,20,23,2,1,1,4,1720
50107,41,2,11,22,2,2,3,2,15050
60021,149,2,30,43,2,1,1,3,4300
40003,7,5,27,28,2,2,2,4,7000
40331,46,1,1,39,2,1,2,4,6450
40259,110,1,28,46,2,2,2,4,7000
50048,240,1,16,54,2,2,2,6,6667
41231,17,1,28,52,1,2,2,2,12900
40203,43,2,12,42,2,1,1,4,5160
50037,377,1,16,66,2,2,4,6,20833
41162,99,2,7,44,2,1,1,4,3600
41401,30,1,28,48,1,2,2,2,12900
40128,87,4,7,51,2,2,1,4,6000
40151,74,2,12,46,2,1,1,1,4000
40286,46,1,5,49,2,2,2,2,7150
40335,70,1,18,37,2,1,4,4,21500
60004,141,3,5,23,2,1,1,6,5160
40221,95,1,8,64,2,1,1,3,860
40244,9,3,18,17,2,1,1,4,3225
50086,32,1,6,44,2,2,1,2,3870
40341,12,1,16,30,2,2,3,4,14000
40096,22,3,23,56,2,1,2,4,6880
40239,89,4,31,46,2,1,3,6,15000
22397,176,1,13,35,2,1,1,3,5000
40071,19,1,18,42,2,2,3,4,17200
40309,96,2,7,58,2,1,1,4,2150
40208,15,1,31,20,2,2,2,4,8600
50043,151,2,31,34,2,1,1,3,5400
41077,106,1,15,57,2,2,2,2,6880
50012,53,1,19,54,2,2,2,2,7550
40057,54,1,1,47,2,2,2,1,6450
40186,119,2,27,51,2,1,1,4,1978
50001,69,2,3,36,2,1,3,1,15910
60024,20,1,30,44,2,2,3,2,13000
40063,11,2,6,26,2,1,1,4,5160
40376,98,3,21,30,2,1,2,4,10750
50084,35,1,26,39,1,1,2,4,12900
40139,4,1,22,35,2,2,3,4,16000
40277,102,1,6,59,2,1,2,2,6450
50041,77,5,16,22,2,1,1,2,5160
50156,164,2,8,47,2,2,2,4,12400
50046,160,1,25,37,2,2,4,4,21500
50013,161,3,15,23,2,1,2,1,6880
50031,82,1,15,58,2,1,1,6,5160
22321,245,4,18,12,2,1,1,1,1290
40019,8,4,28,19,2,1,2,4,6880
60020,122,1,27,27,2,1,1,6,1935
50094,225,1,4,50,2,1,2,1,6450
40354,24,3,1,18,2,1,1,4,5160
40387,60,1,7,30,2,1,3,4,18189
40092,17,2,11,25,2,1,2,2,8600
50012,252,3,31,22,2,1,1,4,4515
50026,159,2,20,34,2,1,1,2,645
60024,88,8,16,22,2,1,1,1,860
40370,63,1,9,49,2,2,2,4,8000
60016,22,2,29,55,2,1,2,4,6800
40404,41,1,18,39,2,2,2,4,12000
40036,212,1,7,53,2,1,2,1,7310
40046,117,4,25,24,2,2,4,4,20640
40019,105,1,6,60,2,2,2,4,10000
50081,29,3,30,12,2,1,1,4,1290
50002,202,3,3,32,2,2,2,4,7200
41081,64,3,28,22,1,1,1,4,8600
40092,31,2,32,39,2,1,2,4,6880
60039,103,1,30,19,2,1,1,4,2580
50082,33,3,23,25,2,2,1,4,6000
40234,32,1,2,63,1,2,2,2,9890
60006,269,1,6,32,2,1,1,6,2580
40096,43,1,27,32,2,1,2,4,6450
50003,88,3,20,41,2,1,2,4,6450
60012,228,3,19,25,2,2,3,4,12900
60018,8,4,24,20,2,1,1,6,5160
41205,2,1,7,53,2,1,1,4,2580
50067,76,6,11,22,2,2,2,3,8600
41290,65,3,7,23,2,2,1,3,6020
40077,132,3,9,19,2,1,2,4,6490
40369,26,2,27,50,2,2,1,4,4000
40184,127,2,7,35,2,2,2,4,8000
42298,60,1,30,55,2,1,1,4,1290
40077,114,3,11,23,2,1,3,4,15050
50075,125,1,7,46,2,1,2,1,6450
40172,69,2,1,49,2,2,1,2,6020
40275,257,5,17,31,2,1,2,1,6450
60011,196,1,16,54,2,1,1,3,4500
40300,89,2,7,28,2,2,2,4,8000
40120,6,1,32,47,2,2,3,4,15000
60034,208,1,30,71,2,1,2,4,6450
40162,43,2,1,44,2,1,2,3,8600
40282,31,2,8,46,2,2,2,4,8600
40045,35,2,27,45,2,1,1,4,2150
40101,280,2,19,34,2,1,1,4,4300
40385,114,2,22,49,2,1,2,4,6880
41299,51,2,2,36,1,2,2,4,12000
40488,31,2,19,52,2,2,3,4,16000
41300,173,1,5,55,2,2,2,4,10750
50066,124,1,2,46,1,2,2,2,12900
41300,26,1,5,43,2,2,2,2,6995
41099,35,1,4,40,2,1,1,4,4000
40279,130,3,11,39,2,2,2,2,12040
40290,30,4,20,37,2,1,1,2,1075
50040,99,1,24,41,2,1,2,4,10320
50040,178,3,4,33,2,1,2,1,7310
40007,42,4,3,30,2,1,2,1,10750
40048,71,1,16,22,2,2,2,4,10750
40046,3,2,11,17,2,1,2,1,8600
41403,221,2,8,43,1,2,4,4,32250
60009,193,3,6,43,2,1,1,6,3440
40204,71,1,12,60,2,2,1,3,2580
40122,122,2,29,29,2,1,1,4,2580
50008,168,1,32,48,2,1,1,2,5160
50003,27,1,29,48,2,1,1,3,1720
60010,11,1,19,36,2,2,1,6,6020
50120,1,3,7,22,2,1,1,4,1720
40344,40,2,16,35,2,1,2,2,6450
40186,8,3,19,24,2,2,2,2,6450
40417,22,3,6,19,2,2,1,3,5590
50009,179,3,17,23,2,1,1,3,4300
50135,155,2,30,44,2,1,1,3,3000
4021,32,3,9,37,2,2,2,4,6800
40215,73,1,16,46,2,2,2,4,12000
40186,28,1,28,33,2,2,2,2,8600
60026,16,1,7,73,2,1,1,6,1583
60023,232,3,18,51,2,1,2,6,8600
40102,284,2,18,27,2,2,3,3,12900
50033,165,2,16,35,2,2,2,3,10000
41240,43,1,4,50,2,1,2,3,6450
60005,232,1,14,31,2,1,2,6,7310
60017,334,1,11,58,2,1,1,1,5160
60002,264,1,4,46,2,1,1,6,1667
50016,223,2,24,44,2,1,2,4,8000
40075,14,4,31,25,2,2,3,4,12900
40091,81,1,14,54,2,2,4,4,20000
50033,137,2,18,29,2,2,2,4,7000
40040,3,1,32,46,2,2,2,3,9030
22398,264,1,13,34,2,1,2,1,6450
50094,67,1,4,37,2,2,1,3,5160
41098,130,1,4,73,2,1,1,3,903
40022,142,2,13,51,2,1,1,3,400
60024,79,1,15,50,2,1,1,6,4644
40342,67,1,13,38,2,2,3,1,15000
40311,117,1,24,47,2,2,3,2,17200
40099,6,2,19,49,2,1,1,3,5160
40113,125,4,32,62,2,2,2,4,8000
40348,23,2,11,30,2,1,2,4,6450
41341,103,1,7,49,2,2,2,4,12000
40141,79,1,23,39,2,2,3,4,15000
41013,93,4,5,63,2,1,2,1,6450
364,36,2,7,19,2,2,2,4,7310
41064,95,2,5,28,2,1,2,4,8000
50055,30,2,25,57,2,1,1,1,4300
40275,55,1,20,34,2,1,1,4,6000
40115,5,3,4,30,2,1,2,4,7400
40330,94,1,31,39,2,2,3,4,16000
40310,27,1,20,73,2,2,4,4,27000
50051,169,1,16,58,2,1,2,3,11610
60015,294,5,14,22,2,1,2,1,7310
50003,88,2,20,67,2,1,1,4,5160
41272,6,1,28,22,1,2,1,2,9353
60008,209,2,30,43,2,1,1,1,5590
40147,85,3,3,34,2,2,4,4,25000
40007,248,1,15,54,2,2,2,2,7740
40328,129,2,2,18,1,2,2,2,10750
40316,21,1,28,36,2,2,5,5,32000
41363,91,1,7,28,2,2,2,3,8600
41307,109,1,15,37,2,1,2,1,10750
50058,86,3,6,32,2,1,1,6,4300
50192,40,2,5,41,2,2,2,3,6880
40038,90,1,24,45,2,1,2,4,10320
60002,6,1,18,44,2,1,2,6,6450
50254,116,3,28,37,1,1,2,2,17200
40271,71,1,8,44,2,2,2,4,10750
50015,255,1,27,57,2,1,2,2,8600
60004,16,1,12,36,2,1,1,6,2150
40158,57,3,11,13,2,1,1,2,3440
40220,17,1,7,48,2,1,1,4,6000
40403,16,1,14,53,2,2,2,1,6450
40054,44,3,3,25,2,2,2,3,10000
50090,132,3,6,31,2,2,2,6,7740
40287,99,1,18,52,2,2,2,3,12000
50061,109,1,25,31,2,2,2,4,6450
41244,63,3,2,29,1,2,2,2,9890
50039,95,1,24,44,2,1,1,2,2150
40377,99,1,8,66,2,1,3,4,12900
40404,123,1,29,49,2,1,2,3,7740
40283,142,1,29,69,2,1,2,4,7000
40076,64,1,11,56,2,1,1,4,860
40090,106,1,24,33,2,1,2,1,7740
40079,40,4,20,22,2,1,1,3,5200
50034,357,4,14,24,2,2,2,4,6400
40008,31,2,4,39,2,1,2,1,6880
40530,56,1,11,36,2,1,3,4,12900
40128,86,1,14,55,2,2,2,2,8000
2953,52,1,9,21,2,2,4,4,20000
41287,2,1,7,69,2,2,3,4,16000
40270,15,3,11,25,2,1,2,2,10750
41184,9,2,2,53,1,2,2,2,15050
50056,59,1,14,25,2,2,2,4,8600
40057,31,3,20,29,2,2,2,4,10000
40212,63,1,28,68,2,2,2,4,10750
60031,144,1,27,55,2,1,1,4,4300
60022,156,1,21,26,2,1,2,2,8600
40262,59,1,5,52,2,2,5,3,36000
60036,230,6,30,35,2,1,1,6,5160
40209,52,3,25,22,2,2,2,4,11610
50041,159,1,12,43,2,1,1,3,4300
40046,77,1,28,88,2,1,1,3,300
60025,139,4,32,19,2,1,1,4,2279
40488,91,2,19,19,2,1,2,4,10320
60006,165,1,20,60,2,1,1,6,500
50022,75,1,11,43,2,1,1,6,5160
40315,182,2,27,39,2,1,2,4,6450
50016,28,2,19,21,2,2,2,2,6880
41033,49,4,8,23,1,1,1,4,7740
41016,71,3,30,34,2,2,2,4,6880
40349,85,3,6,20,2,2,1,4,5200
40349,51,3,4,53,2,2,2,4,6880
50043,4,4,11,20,2,1,1,3,5590
50019,249,5,17,22,2,1,2,3,7740
40171,94,5,18,15,2,1,1,4,5160
40356,8,2,8,32,2,1,2,4,10000
40005,118,1,4,50,2,2,4,4,25800
40225,186,1,29,50,2,1,2,2,7310
40020,24,4,9,42,2,1,2,4,6450
50015,84,1,18,40,2,1,3,1,17200
41328,108,1,2,32,1,1,2,3,15050
41330,131,1,5,56,2,2,2,3,10750
50033,13,3,7,26,2,2,1,6,2083
50047,273,2,14,43,2,1,2,4,6450
50049,218,1,24,55,2,1,1,3,2150
50004,115,2,18,43,2,1,3,3,17200
40116,136,1,5,72,2,1,2,1,8600
60043,102,1,24,34,2,2,2,4,8000
60013,73,4,13,20,2,1,1,4,6200
40241,81,2,14,34,2,1,1,3,3225
40354,82,1,24,48,2,2,1,4,5590
50110,65,4,30,32,2,2,1,3,5160
40306,106,1,12,57,2,1,2,3,7500
40084,23,1,20,31,2,2,5,4,40000
60033,103,1,12,37,2,1,1,6,1666
50019,135,2,19,20,2,2,2,2,6720
1255,252,1,28,36,1,2,1,2,8600
22418,229,1,19,22,2,2,2,2,10750
50036,367,2,22,43,2,1,1,4,3440
40202,71,2,5,53,2,2,3,2,13880
60004,210,3,20,17,2,1,1,3,4300
50017,262,3,16,33,2,1,2,2,7310
40216,75,1,32,61,2,1,2,4,6450
40270,57,1,25,35,2,2,4,2,25000
50122,308,1,7,71,2,1,1,6,916
60024,265,1,16,53,2,1,1,6,6000
50112,141,2,25,28,2,1,1,4,2150
41188,5,1,8,43,1,2,3,2,23650
50095,37,9,4,24,2,1,1,4,5160
40294,54,2,26,30,2,2,2,4,10000
50010,41,3,19,24,2,1,1,4,3870
40223,20,1,23,25,2,1,1,4,860
40381,113,1,28,53,2,2,3,4,17200
40073,15,4,27,37,2,2,1,3,1700
60021,11,2,25,43,2,2,2,3,6450
40296,69,1,21,48,2,2,5,4,40000
50021,100,1,3,51,2,1,1,4,5160
50035,257,1,3,50,2,1,2,3,8600
40170,29,4,31,35,2,2,5,4,45000
50065,198,2,20,38,2,1,1,2,600
40417,128,1,2,37,1,2,2,4,9675
40276,63,1,9,55,2,2,1,4,5000
60016,98,2,13,20,2,1,1,4,2150
60048,86,1,30,45,2,1,1,6,1250
40224,75,5,16,27,2,1,2,4,8600
40185,37,1,22,42,2,1,1,4,4300
50138,49,3,26,31,2,2,2,2,7740
41190,128,1,5,55,2,2,3,4,12900
40191,111,3,16,43,2,1,2,4,7740
41314,96,2,4,51,2,2,2,3,9000
40566,75,1,19,57,2,2,4,2,20000
40110,58,4,27,26,2,2,2,4,8000
60007,129,1,1,42,2,2,2,3,10750
42139,15,1,30,60,2,1,1,4,5000
40353,207,1,28,63,2,2,2,4,7740
40003,60,3,27,48,2,2,2,1,8000
50073,36,1,6,27,2,2,2,3,8600
40212,47,3,9,19,2,2,1,4,6000
40044,86,4,5,52,2,1,2,4,9100
50111,59,4,6,31,2,1,1,3,2580
40155,65,1,18,37,2,1,1,2,1500
40403,57,1,10,55,2,1,2,4,8600
50137,66,2,5,59,1,2,2,2,9960
50044,66,1,30,34,2,1,1,4,250
60012,67,1,31,32,2,1,2,4,6450
50020,142,1,18,57,2,1,1,4,2365
40206,11,1,24,35,2,2,2,1,12040
50014,75,1,3,66,2,1,1,4,1290
40397,20,2,28,53,2,1,1,4,4300
50016,249,3,19,26,2,2,3,2,13760
40136,95,2,8,26,2,2,2,2,6450
50023,428,2,31,48,2,1,1,2,175
40176,51,2,2,34,1,2,2,2,14620
50051,193,2,14,29,2,1,2,3,8000
60001,126,1,24,49,2,1,1,6,1858
40394,322,1,24,36,2,2,2,2,12040
40112,109,1,26,32,2,2,5,5,40000
40277,60,7,21,25,2,1,1,1,5590
40208,8,3,23,28,2,1,1,3,4730
40003,107,3,6,31,2,2,2,3,10000
40540,79,1,14,22,2,1,3,4,17000
60005,173,4,24,32,2,1,1,6,1935
50057,205,1,12,55,2,1,3,1,12900
40266,47,2,11,50,2,1,2,3,10000
50071,25,2,16,45,2,1,1,4,3870
41384,86,3,2,20,1,1,2,4,10750
40162,9,1,19,52,2,2,2,4,7740
42383,118,1,30,35,2,2,3,4,12900
40020,8,1,10,49,2,2,1,3,2580
50114,50,1,8,36,1,1,1,4,8600
50046,178,3,24,21,2,1,2,1,7740
40039,22,1,16,53,2,1,2,1,9890
41361,70,1,8,27,1,2,3,5,20000
40480,295,2,11,50,2,1,1,4,860
50053,61,1,20,68,2,1,1,4,1720
41216,115,1,2,52,1,2,2,4,14000
40265,65,2,4,20,2,1,1,3,3870
40515,26,2,19,26,2,1,1,4,4300
40258,173,2,16,19,2,1,2,4,6450
40241,74,1,18,45,2,2,2,3,8170
50098,126,1,30,60,2,1,1,4,5160
40073,103,2,11,16,2,1,1,4,5160
50116,191,3,26,17,2,1,2,6,6680
41378,81,2,8,42,1,2,2,4,12900
40068,47,6,14,22,2,2,2,2,8600
60022,205,2,22,58,2,2,1,3,5160
50025,102,1,27,21,2,2,2,5,7740
40227,67,2,27,48,2,2,1,4,6000
22332,286,3,30,25,2,1,1,4,1290
50031,15,1,14,30,2,2,3,4,14400
40279,142,1,7,63,2,2,5,4,40000
40197,56,2,11,31,2,1,2,4,8600
60014,105,1,5,55,2,2,2,3,10750
41205,37,1,30,19,2,1,2,3,6450
41140,78,3,15,18,2,1,1,4,301
60002,151,3,2,24,1,2,2,2,15480
40561,38,1,21,48,2,1,2,4,7740
41186,9,3,5,50,2,2,1,1,5590
40087,165,1,18,38,2,1,2,4,8000
50024,288,1,18,45,2,1,2,3,6450
50011,66,1,3,61,2,2,2,4,9600
40285,56,2,25,43,2,2,5,4,34400
40030,23,1,28,58,2,1,1,4,1290
40032,76,2,19,50,2,2,2,4,6450
60004,312,6,26,22,2,1,2,6,6450
40191,52,3,31,26,2,2,2,4,8000
60035,34,2,22,23,2,1,2,1,6450
50031,4,2,23,30,2,2,2,4,10000
40264,2,1,1,63,2,2,2,4,6880
60002,115,3,22,28,2,1,2,4,8000
60020,247,2,11,53,2,1,1,4,1720
50037,14,1,23,40,2,1,3,3,12900
40335,35,1,16,49,2,2,5,4,40000
40135,74,1,12,51,2,1,2,4,6450
50044,20,1,11,59,2,1,1,6,3225
60008,34,2,30,32,2,1,1,4,2580
40288,134,2,16,44,2,2,5,4,50000
40228,14,1,27,72,2,1,1,4,3225
60019,40,1,31,46,2,1,1,2,1290
50022,88,1,17,39,2,2,2,4,8600
50021,43,4,12,20,2,1,2,3,7740
40238,65,1,26,37,2,1,3,1,12900
60006,90,2,23,30,2,2,3,1,12900
40329,84,1,24,50,2,2,2,3,8000
40002,154,1,3,54,2,2,2,3,8000
40068,80,1,2,48,1,2,2,2,11610
40198,44,2,7,63,2,2,1,4,4000
40028,100,2,13,50,2,1,2,4,6450
41410,108,1,15,48,2,2,2,2,6235
50017,88,1,11,59,2,2,3,5,12900
60013,50,6,24,37,2,1,1,6,2580
50034,6,5,18,44,2,1,2,1,8600
50004,4,1,1,48,2,2,4,3,28000
50169,392,3,2,31,1,2,1,4,8600
40263,65,2,5,36,2,2,4,4,30000
60017,50,1,27,43,2,1,2,1,12040
41067,66,3,5,50,2,1,1,4,3440
41133,76,1,10,60,2,2,2,5,10750
60002,29,2,29,55,2,2,1,2,5160
40075,41,2,4,24,2,1,1,3,2580
40463,32,2,19,52,2,1,1,4,6020
50021,43,3,12,26,2,1,1,3,5160
41255,177,3,8,24,1,2,2,2,10320
40131,110,10,19,48,2,2,3,4,12900
50005,71,2,29,56,2,1,2,1,10750
41013,62,1,10,44,2,2,2,2,7310
40348,104,2,5,53,2,1,2,1,10750
60019,12,1,11,40,2,1,3,1,12900
60006,14,5,30,20,2,1,1,2,2150
40018,110,3,27,37,2,2,3,3,13000
40336,67,1,18,52,2,1,1,3,300
41329,113,4,28,19,1,2,1,2,8170
40053,102,1,21,67,2,2,1,1,6020
40226,82,1,3,49,2,2,3,4,18000
50015,173,1,31,39,2,2,1,2,5160
60013,140,1,31,61,2,1,1,6,1290
40354,2,2,31,41,2,2,2,4,8000
40149,121,1,4,71,2,1,1,1,4300
40118,105,1,32,75,2,1,1,4,2580
50111,27,2,7,50,2,1,1,2,860
60023,159,3,1,15,2,1,1,3,3440
41151,32,2,8,53,1,2,1,2,8600
50009,165,3,12,28,2,1,2,3,7740
40016,5,1,17,72,2,1,2,1,8600
60034,350,1,11,30,2,2,2,2,10320
60004,8,3,5,25,2,2,2,4,11600
40082,42,1,22,31,2,2,4,4,25000
40133,150,1,28,50,2,2,2,4,7740
60006,207,1,11,36,2,2,2,4,10320
60028,30,1,27,69,2,1,1,6,3870
50065,160,2,11,31,2,2,2,3,7600
41165,9,4,7,16,2,1,1,4,6020
40458,64,5,9,40,2,2,2,4,8000
60043,158,1,24,44,2,1,1,6,2193
50112,28,2,30,57,2,1,1,3,6020
41162,50,4,5,16,2,1,1,4,2580
40182,89,1,8,35,2,2,3,4,12900
60030,128,1,20,44,2,1,1,6,4300
40085,103,2,9,26,2,1,2,3,9000
50068,86,2,25,37,2,1,1,4,3440
40071,96,3,16,32,2,2,3,4,18000
50024,188,1,21,32,2,1,2,2,12000
40349,87,1,12,55,2,2,2,4,11000
50036,29,2,30,65,2,1,1,3,1075
41004,109,1,30,51,2,1,2,4,6450
41170,56,2,28,24,1,2,1,2,9030
60016,152,2,14,24,2,1,1,3,3440
50006,226,2,14,63,2,1,3,1,12900
60032,91,4,30,18,2,1,2,6,6450
50006,3,1,31,61,2,1,1,4,215
40261,47,4,5,16,2,1,1,2,4300
60024,146,3,21,30,2,1,1,2,5590
60010,184,1,31,38,2,1,2,4,6450
60014,106,5,27,22,2,1,1,6,645
40267,16,3,6,33,2,1,2,3,8000
40065,74,1,4,70,2,1,1,4,5160
50118,199,4,4,21,2,2,2,3,6450
60009,136,2,12,42,2,2,2,4,8000
40006,77,1,10,49,2,2,2,4,7000
50110,279,3,4,16,2,2,1,3,2580
40320,133,1,16,25,2,2,2,4,11610
50038,287,1,16,81,2,1,1,2,2000
40205,14,4,7,20,2,1,1,4,4300
40343,31,1,12,51,2,2,2,4,11000
40548,16,2,19,47,2,1,3,4,12900
40024,96,1,1,30,2,2,1,2,5590
4297,85,1,9,65,2,1,1,4,860
42393,51,2,30,46,2,1,1,4,5160
40167,1,2,12,62,2,1,1,4,3000
40414,90,2,23,43,2,2,2,4,10000
41003,79,6,10,25,2,2,1,4,5590
41015,41,2,5,60,2,1,2,4,9000
40119,97,1,24,56,2,1,2,3,8600
50065,25,1,11,53,2,1,1,1,6020
40187,146,1,27,23,2,1,2,4,6600
40064,10,1,4,38,2,2,2,4,8000
40288,86,1,16,66,2,2,4,4,20000
40198,80,3,18,26,2,2,2,3,9000
50049,3,2,12,57,2,2,2,4,10000
41340,18,7,28,22,1,1,1,3,8600
40485,54,2,14,23,2,2,2,1,10000
41131,15,2,30,51,2,1,2,4,6450
50103,133,1,7,52,2,1,3,2,12900
40171,120,1,10,53,2,1,2,2,10750
60011,109,2,31,51,2,1,3,3,15000
41390,14,2,30,37,2,1,1,2,1000
50179,64,3,28,24,1,2,2,3,13760
40146,24,5,27,26,2,2,2,4,10000
40292,79,1,4,61,2,1,2,2,8600
50112,117,4,26,31,2,1,2,3,6450
41224,50,1,8,54,1,2,2,2,15050
40159,49,3,25,29,2,2,2,4,9000
40055,106,3,23,21,2,2,2,4,7000
50043,281,3,31,25,2,2,2,4,7000
40283,23,3,13,24,2,2,2,4,11600
40163,53,1,7,38,2,2,2,3,10000
40252,122,2,11,31,2,2,2,4,6666
60024,136,5,24,15,2,1,1,4,2150
41190,109,2,28,37,1,1,1,2,7740
40191,48,3,7,31,2,1,1,4,4000
40372,103,2,24,27,2,2,2,2,6880
50013,220,3,15,17,2,2,1,4,1290
60021,30,2,30,26,2,1,1,4,3440
50008,6,1,32,29,2,1,3,4,12900
60013,65,1,12,36,2,1,3,1,12900
