id,edad,estatura
55004,4,103.55
55005,3,99.89
55006,2,94.18
55007,6,119.46
55008,2,87.52
55009,3,97.85
55010,6,109.52
55011,2,87.1
55012,2,89.36
55013,4,94.97
55014,3,93.19
55015,4,105.49
55016,5,110.89
55017,2,92.47
55018,2,94.61
55019,3,96.61
55020,5,116.31
55021,3,98.98
55022,4,107.27
55023,2,88.05
55024,6,110.58
55025,4,107.59
55026,6,112.13
55027,3,88.29
55028,2,81.09
55029,4,106.5
55030,4,102.27
55031,5,100.71
55032,5,114.41
55033,4,98.91
55034,6,119.35
55035,2,83.41
55036,6,115.05
55037,3,101.3
55038,3,93.02
55039,4,108.45
55040,6,109.43
55041,2,82.92
55042,6,110.44
55043,3,97.72
55044,6,112.35
55045,5,103.72
55046,4,103.83
55047,5,111.67
55048,3,97.2
55049,6,112.4
55050,5,116.37
55051,5,101.25
55052,2,91.71
55053,6,118.52
55054,2,90.76
55055,5,102.96
55056,5,117.29
55057,6,107.71
55058,4,109.79
55059,2,86.4
55060,5,115.7
55061,6,119.02
55062,6,124.28
55063,6,123.72
55064,3,89.35
55065,4,104.67
55066,6,116.06
55067,5,106.79
55068,5,109.24
55069,5,115.27
55070,5,113.79
55071,3,98.34
55072,5,105.79
55073,5,116.18
55074,5,105.43
55075,2,92.31
55076,3,96.57
55077,5,115.79
55078,5,107.52
55079,3,97.79
55080,2,87.19
55081,6,118.89
55082,3,93.34
55083,3,89.85
55084,6,111.01
55085,6,124.02
55086,4,104.08
55087,6,118.69
55088,3,102.76
55089,6,116.08
55090,3,103.48
55091,3,94.93
55092,4,106.85
55093,2,90.61
55094,4,109.47
55095,3,102.23
55096,5,115.94
55097,5,114.14
55098,4,98.14
55099,6,110.46
55100,6,117.04
55101,5,108.61
55102,3,101.66
55103,4,101.61
55104,2,87.62
55105,4,96.52
55106,4,109.76
55107,6,109.17
55108,4,102.23
55109,5,112.41
55110,4,96.74
55111,2,93.08
55112,2,80.47
55113,3,102.71
55114,6,107.1
55115,3,89.63
55116,6,115.62
55117,4,102.24
55118,5,107.4
55119,2,85.95
55120,6,122.38
55121,6,110.22
55122,3,89.79
55123,5,106.03
55124,5,114.03
55125,4,108.59
55126,2,83.26
55127,6,121.43
55128,5,116.15
55129,2,89.2
55130,2,85.77
55131,2,85.69
55132,5,101.45
55133,2,88.57
55134,4,99.93
55135,3,94.13
55136,5,100.34
55137,2,85.28
55138,4,102.71
55139,6,108.83
55140,4,96.61
55141,4,107.4
55142,4,105.98
55143,5,116.49
55144,5,101.34
55145,3,101.25
55146,5,108.69
55147,3,95.36
55148,3,94.36
55149,5,110.49
55150,2,90.6
55151,2,90.13
55152,5,100.4
55153,4,106.61
55154,2,93.52
55155,4,97.68
55156,3,94.42
55157,5,111.61
55158,3,99.62
55159,4,103.91
55160,5,113.28
55161,2,92.17
55162,2,87.12
55163,2,86.38
55164,2,93.61
55165,3,97.06
55166,4,97.11
55167,2,91.73
55168,5,104.68
55169,5,107.26
55170,6,112.84
55171,3,95.46
55172,2,84.99
55173,4,94.29
55174,4,108.62
55175,6,122.29
55176,6,110.28
55177,2,80.6
55178,6,119.72
55179,3,99.54
55180,3,90.9
55181,3,100.66
55182,5,114.92
55183,2,94.62
55184,3,102.41
55185,2,86.77
55186,6,113.37
55187,2,93.6
55188,2,93.41
55189,6,118.65
55190,3,102.97
55191,4,108.07
55192,2,94.09
55193,5,100.19
55194,2,94.7
55195,3,88.72
55196,2,92.77
55197,3,88.09
55198,4,94.59
55199,4,94.65
55200,2,83.22
55201,3,89.37
55202,6,117.03
55203,3,89.08
55204,3,103.31
55205,5,104.86
55206,5,106.95
55207,6,117.31
55208,6,113.04
55209,3,95.73
55210,3,100.13
55211,6,121.87
55212,6,108.89
55213,3,100.79
55214,5,114.04
55215,4,98.61
55216,2,87.75
55217,5,104.03
55218,2,94.1
55219,6,123.88
55220,5,103.74
55221,4,105.2
55222,5,108.1
55223,6,112.57
55224,4,98.42
55225,4,97.12
55226,3,96.6
55227,3,91.83
55228,6,111.07
55229,4,97.72
55230,4,96.52
55231,3,102.61
55232,6,118.9
55233,2,81.98
55234,2,89.48
55235,5,110.76
55236,3,95.8
55237,5,109.17
55238,5,113.61
55239,4,106.51
55240,6,107.55
55241,3,92.82
55242,5,111.11
55243,3,92.59
55244,5,116.36
55245,4,101.11
55246,5,106.25
55247,4,94.27
55248,5,101.05
55249,5,117.17
55250,6,107.8
55251,2,90.44
55252,5,117.9
55253,4,98.16
55254,4,101.34
55255,3,98.42
55256,4,104.44
55257,3,103.16
55258,5,112.96
55259,5,111.3
55260,4,97.55
55261,5,107.35
55262,3,95.74
55263,6,115.71
55264,3,90.5
55265,2,80.73
55266,3,94.94
55267,3,95.42
55268,4,109.94
55269,4,109.18
55270,4,101.43
55271,3,96.55
55272,6,120.47
55273,4,108.62
55274,2,82.31
55275,5,115.14
55276,5,112.76
55277,4,97.96
55278,6,120.78
55279,3,97.38
55280,5,117.01
55281,6,112.77
55282,6,121.67
55283,6,111.34
55284,5,117.93
55285,3,92.04
55286,5,105.39
55287,3,90.26
55288,2,83.39
55289,2,86.57
55290,5,114.16
55291,2,81.32
55292,2,88.33
55293,5,114.2
55294,5,106.83
55295,4,109.46
55296,4,106.74
55297,6,114.84
55298,5,101.89
55299,3,90.04
55300,4,105.63
55301,4,103.5
55302,6,109.09
55303,4,109.58
55304,6,112.73
55305,6,116.99
55306,4,103.04
55307,3,89.84
55308,5,113.12
55309,6,115.07
55310,5,114.64
55311,4,99.33
55312,5,112.62
55313,6,121.65
55314,3,98.89
55315,3,101.29
55316,6,107.9
55317,6,118.31
55318,2,90.24
55319,5,117.65
55320,2,84.81
55321,2,90.9
55322,3,99.36
55323,5,111.48
55324,4,100.07
55325,2,88.56
55326,4,105.99
55327,6,113.5
55328,6,123.23
55329,6,118.46
55330,5,102.79
55331,2,87.1
55332,5,113.12
55333,2,92.42
55334,4,100.96
55335,2,88.77
55336,5,117.54
55337,3,93.17
55338,3,92.5
55339,6,112.71
55340,5,117.98
55341,5,116.81
55342,5,102.39
55343,3,102.38
55344,3,92.51
55345,2,80.39
55346,5,107.6
55347,6,123.07
55348,6,122.1
55349,4,105.62
55350,2,82.44
55351,2,80.41
55352,4,98.81
55353,6,124.58
55354,4,106.72
55355,6,121.05
55356,6,108.95
55357,2,84.31
55358,4,109.5
55359,6,119.05
55360,6,124.28
55361,4,103.45
55362,5,117.92
55363,5,100.02
55364,3,90.47
55365,6,109.74
55366,6,117.81
55367,4,104.65
55368,4,95.76
55369,3,93.12
55370,4,100.15
55371,5,103.23
55372,3,100.82
55373,5,105.95
55374,3,99.48
55375,2,83.78
55376,3,89.44
55377,3,103.94
55378,3,90.96
55379,4,96.38
55380,6,121.68
55381,3,103.17
55382,5,105.91
55383,6,110.47
55384,6,108.79
55385,5,105.5
55386,5,102.8
55387,4,103.23
55388,3,90.33
55389,5,109.44
55390,4,105.71
55391,3,102.22
55392,2,91.38
55393,6,121.08
55394,5,109.25
55395,4,95.76
55396,4,109.08
55397,3,101.06
55398,3,102.02
55399,2,88.2
55400,2,88.67
55401,4,105.35
55402,4,98.18
55403,6,115.5
55404,3,89.44
55405,4,95.88
55406,5,101.24
55407,5,108.43
55408,5,114.29
55409,2,90.19
55410,2,92.61
55411,6,122.96
55412,4,107.37
55413,6,110.1
55414,5,103.16
55415,2,91.16
55416,5,115.41
55417,3,94.34
55418,4,105.95
55419,3,93.81
55420,6,110.73
55421,3,101.22
55422,4,94.92
55423,3,90.84
55424,6,113.34
55425,2,83.35
55426,4,107.75
55427,6,119.22
55428,2,80.26
55429,5,104.85
55430,4,109.26
55431,2,82.24
55432,3,96.81
55433,5,103.17
55434,2,85.4
55435,4,109.01
55436,5,101.88
55437,6,116.28
55438,4,109.33
55439,2,81.71
55440,4,97.3
55441,2,86.76
55442,2,86.67
55443,2,86.05
55444,4,102.27
55445,4,103.09
55446,5,115.6
55447,3,92.93
55448,2,88.72
55449,4,104.49
55450,6,121.92
55451,5,117.95
55452,3,95.01
55453,6,112.36
55454,6,116.56
55455,5,116.68
55456,6,120.8
55457,5,104.54
55458,5,117.11
55459,4,102.83
55460,5,102.55
55461,5,112.24
55462,3,94.01
55463,5,100.8
55464,3,98.86
55465,2,90.94
55466,5,110.82
55467,5,100.28
55468,4,96.95
55469,4,109.51
55470,6,115.65
55471,3,88.65
55472,4,108.9
55473,2,91.3
55474,2,82.29
55475,4,97.16
55476,5,103.73
55477,5,114.83
55478,5,100.79
55479,2,85.12
55480,6,121.23
55481,3,103.31
55482,4,107.04
55483,3,89.13
55484,6,121.92
55485,2,93.99
55486,6,123.54
55487,5,110.53
55488,6,121.05
55489,3,96.38
55490,3,102.71
55491,2,87.86
55492,4,107.05
55493,2,91.6
55494,3,88.24
55495,5,107.53
55496,2,94.24
55497,5,117.41
55498,2,87.23
55499,5,108.11
55500,3,96.42
55501,5,101.78
55502,3,93.18
55503,5,111.98
55504,2,81.15
55505,6,118.28
55506,2,81.27
55507,6,113
55508,6,114.38
55509,6,114.09
55510,5,109.59
55511,6,112.66
55512,4,94.65
55513,3,102.64
55514,4,107.36
55515,2,89.16
55516,2,84.97
55517,3,100.27
55518,6,121.46
55519,3,91.03
55520,6,119.36
55521,5,102.02
55522,4,104.14
55523,4,97.14
55524,6,107.3
55525,6,110.21
55526,4,100.89
55527,2,84.76
55528,6,119.28
55529,2,94.95
55530,2,82.31
55531,6,109.42
55532,6,114.21
55533,4,103.62
55534,6,122.69
55535,4,101.84
55536,4,107.7
55537,3,88.44
55538,5,109.3
55539,6,108.64
55540,5,115.27
55541,2,89.2
55542,3,94.53
55543,4,105.69
55544,4,100.42
55545,5,112.62
55546,4,103.75
55547,6,107.47
55548,4,103.88
55549,4,96.95
55550,4,94.99
55551,2,87.01
55552,4,99.19
55553,6,120.11
55554,2,81.18
55555,4,95.33
55556,3,93.26
55557,6,117.15
55558,2,88.16
55559,3,93.19
55560,5,105.52
55561,4,103
55562,5,108.93
55563,4,98.31
55564,3,98.02
55565,2,92.73
55566,3,101.67
55567,3,103.7
55568,4,104.55
55569,6,121
55570,3,95.12
55571,5,107.23
55572,3,92.05
55573,3,101.21
55574,5,112.95
55575,2,88.56
55576,5,111.86
55577,4,98.52
55578,3,98.16
55579,3,93.73
55580,5,115.74
55581,3,99.02
55582,6,108.83
55583,2,93.03
55584,6,120.71
55585,5,107.54
55586,2,85.32
55587,6,117.56
55588,2,82.1
55589,5,111.2
55590,2,83.38
55591,3,90.52
55592,3,91.25
55593,4,100.75
55594,5,108.9
55595,5,109.45
55596,2,81.2
55597,2,85.63
55598,5,102.99
55599,5,114.7
55600,5,108.58
55601,2,81.51
55602,4,95.19
55603,4,109.61
55604,3,99.5
55605,3,93.63
55606,3,100.38
55607,5,113.06
55608,2,94.42
55609,2,89.82
55610,6,112.75
55611,4,106.04
55612,2,86.23
55613,3,101.21
55614,5,106.99
55615,4,109.29
55616,2,91.07
55617,4,109
55618,5,106.02
55619,4,102.17
55620,2,89.17
55621,6,110.67
55622,4,97
55623,3,88.43
55624,3,89.53
55625,6,116.91
55626,4,105.49
55627,6,117.88
55628,5,109.01
55629,5,114.51
55630,6,107.49
55631,2,80.11
55632,5,108.15
55633,4,109.96
55634,3,95.5
55635,4,105.66
55636,6,120.63
55637,4,100.25
55638,3,92.79
55639,6,115.56
55640,3,99.89
55641,3,102.6
55642,6,117.03
55643,3,97.41
55644,5,102.84
55645,4,95.82
55646,4,94.94
55647,6,112.57
55648,4,96.27
55649,2,83.5
55650,2,86.82
55651,4,98.48
55652,3,95.48
55653,6,117.69
55654,2,91.36
55655,4,106.01
55656,6,124.36
55657,2,85.52
55658,6,113.2
55659,2,91.63
55660,2,87.07
55661,2,83.76
55662,3,89.24
55663,3,99.01
55664,5,100.02
55665,2,81.78
55666,3,102.42
55667,6,118.99
55668,6,121.28
55669,3,99.07
55670,5,104.06
55671,3,101.94
55672,6,108.12
55673,3,97.96
55674,4,101.98
55675,3,101.87
55676,4,101.09
55677,5,117.29
55678,2,82.78
55679,2,86.66
55680,3,97.4
55681,2,84.36
55682,6,122.77
55683,5,108.45
55684,6,109.22
55685,5,114.76
55686,6,109.17
55687,3,94.9
55688,5,100.51
55689,6,118.85
55690,4,95.48
55691,6,124.89
55692,6,123.25
55693,4,98.67
55694,5,107.85
55695,3,92.4
55696,2,81.69
55697,4,103.5
55698,6,114.68
55699,4,99.42
55700,5,100.6
55701,5,101.4
55702,3,100.35
55703,4,99.18
55704,5,110.71
55705,3,101.56
55706,3,100.79
55707,6,114.92
55708,3,93.91
55709,3,94.08
55710,4,104.01
55711,6,121.77
55712,2,92.3
55713,3,90.21
55714,5,115.09
55715,5,102.83
55716,5,117.33
55717,5,113.33
55718,2,84.14
55719,3,103.6
55720,6,115.45
55721,5,116.59
55722,4,105.49
55723,5,115.8
55724,5,109.48
55725,5,115.15
55726,5,105.57
55727,6,113.83
55728,5,107.33
55729,4,100.04
55730,6,118.68
55731,3,95.9
55732,5,115.33
55733,5,102.58
55734,4,104.38
55735,4,104.17
55736,5,105.75
55737,5,106.99
55738,2,87.53
55739,5,107.24
55740,4,99.32
55741,3,91.64
55742,3,100.37
55743,2,81.61
55744,6,118.58
55745,3,91.2
55746,2,90.3
55747,6,124.85
55748,3,93.07
55749,3,90.15
55750,4,99.72
55751,5,115.36
55752,5,116.76
55753,4,105.03
55754,5,109.25
55755,2,82.78
55756,5,101.82
55757,3,100.22
55758,6,110.71
55759,3,91.4
55760,6,122.84
55761,6,110.07
55762,3,88.91
55763,4,103.56
55764,2,93.84
55765,5,105.87
55766,5,100.91
55767,3,98.99
55768,6,107.56
55769,3,96.15
55770,3,89.16
55771,3,98.59
55772,5,107.4
55773,5,110.48
55774,4,101.22
55775,3,101.33
55776,5,112.47
55777,3,91.23
55778,5,100.88
55779,5,110.87
55780,3,102.83
55781,5,110.8
55782,6,108.2
55783,6,118.11
55784,6,120
55785,4,105.79
55786,5,102.03
55787,3,99.34
55788,2,93.55
55789,4,103.38
55790,5,107.26
55791,3,92.94
55792,6,123.32
55793,3,89.83
55794,6,119.61
55795,6,119.51
55796,2,94.14
55797,5,100.78
55798,5,114.61
55799,6,113.1
55800,5,108.42
55801,6,110.87
55802,6,115.55
55803,3,99.14
55804,6,109.96
55805,5,101.54
55806,3,100.66
55807,5,105.63
55808,2,92.76
55809,6,113.94
55810,4,107.06
55811,4,105.05
55812,5,112.55
55813,4,96.91
55814,3,102.82
55815,2,84.15
55816,4,103.3
55817,6,116.74
55818,3,101.81
55819,5,109.81
55820,2,91.28
55821,3,88.61
55822,3,90.73
55823,5,111.64
55824,6,120.46
55825,6,118.55
55826,3,100.41
55827,4,102.08
55828,6,119.62
55829,3,102.15
55830,5,104.72
55831,2,87.52
55832,5,105.98
55833,2,87.91
55834,5,111.21
55835,4,96.55
55836,6,118.24
55837,5,116.59
55838,5,108.37
55839,4,96.28
55840,4,95.43
55841,5,110.68
55842,6,113.35
55843,5,108.64
55844,5,116.13
55845,2,84.92
55846,3,97.44
55847,4,103.96
55848,6,114.65
55849,2,90.64
55850,5,105.87
55851,5,117.31
55852,6,117.31
55853,3,90.01
55854,5,100.74
55855,5,105.61
55856,6,120.36
55857,5,109.98
55858,6,107.39
55859,3,91.51
55860,5,100.86
55861,2,88.59
55862,3,94.75
55863,5,106.02
55864,6,113.46
55865,4,101.06
55866,6,110.73
55867,6,109.76
55868,4,98.24
55869,4,96.85
55870,6,115.87
55871,3,99.04
55872,6,121.47
55873,6,119.07
55874,2,90.16
55875,3,88.84
55876,3,96.4
55877,2,93.87
55878,2,88.89
55879,6,113.95
55880,5,105.47
55881,6,116.15
55882,4,101.5
55883,6,124.34
55884,4,98.01
55885,2,90.93
55886,6,110.97
55887,3,94.3
55888,5,104.59
55889,2,86.17
55890,6,113.09
55891,4,100.34
55892,5,110.98
55893,6,122.77
55894,6,117.3
55895,3,102.09
55896,3,99.08
55897,6,122.04
55898,2,86.72
55899,5,101.6
55900,2,90.04
55901,3,92.13
55902,3,92.99
55903,4,106.08
55904,6,108.65
55905,6,119.74
55906,5,111.94
55907,2,92.49
55908,6,107.64
55909,6,113.01
55910,5,100.63
55911,4,101.32
55912,6,107.93
55913,5,115.73
55914,3,96.71
55915,2,81.2
55916,3,90.13
55917,3,88.02
55918,5,115.7
55919,5,108.25
55920,3,99.43
55921,6,124.55
55922,5,112.09
55923,2,85.44
55924,5,103.44
55925,3,88.59
55926,6,111.22
55927,3,88.65
55928,3,103.07
55929,5,115.1
55930,5,102.43
55931,5,115.98
55932,4,99.31
55933,2,90.17
55934,3,101.26
55935,4,101.09
55936,3,96.08
55937,6,109.71
55938,4,97.53
55939,5,110.33
55940,3,93.76
55941,3,90.77
55942,2,85.46
55943,3,97.71
55944,4,100.25
55945,3,91.5
55946,6,120.65
55947,6,109.96
55948,5,104.1
55949,6,114.65
55950,2,83.9
55951,3,90.28
55952,5,102.08
55953,4,97.17
55954,6,112.85
55955,4,103.66
55956,5,116.2
55957,5,104.33
55958,2,89.89
55959,2,80.74
55960,4,99.44
55961,5,117.39
55962,4,104.76
55963,2,86.13
55964,2,85.54
55965,6,111.84
55966,4,95.96
55967,3,91.05
55968,4,100.4
55969,5,108.43
55970,4,101.4
55971,4,95.35
55972,5,115.62
55973,5,101
55974,6,120.42
55975,6,118.54
55976,3,92.99
55977,6,121.61
55978,2,83.46
55979,4,101.79
55980,2,92.14
55981,4,105.29
55982,5,116.62
55983,5,112.13
55984,5,108.71
55985,4,95.29
55986,6,122.54
55987,5,106.58
55988,4,105.21
55989,4,101.72
55990,2,89.16
55991,4,103.39
55992,3,92.13
55993,4,99.15
55994,5,110.86
55995,2,86.18
55996,6,107.57
55997,6,123.33
55998,5,116.39
55999,2,89.26
56000,3,88.36
56001,5,103.36
56002,2,83.22
56003,4,109.64
56004,2,88.97
56005,2,81.84
56006,5,116.1
56007,4,96.18
56008,4,106.65
56009,5,100.57
56010,5,117.97
56011,5,109.64
56012,4,102.25
56013,3,96.91
56014,2,83.08
56015,6,123.9
56016,3,103
56017,5,105.7
56018,4,106.47
56019,4,102.41
56020,6,107.02
56021,3,93.61
56022,5,114.08
56023,2,89.41
56024,4,94.6
56025,5,116.9
56026,2,88.45
56027,3,98.92
56028,5,115.08
56029,6,120.97
56030,2,88.33
56031,5,103.31
56032,3,93.83
56033,3,88.9
56034,5,107.92
56035,5,105.33
56036,5,106.97
56037,2,92.6
56038,2,80.6
56039,5,103.62
56040,6,120.86
56041,6,120.07
56042,6,114.25
56043,4,97.03
56044,4,104.2
56045,5,117.18
56046,6,117.08
56047,3,96.05
56048,4,99.91
56049,3,89.46
56050,5,107.68
56051,3,98.43
56052,4,96.39
56053,4,105.13
56054,3,95.9
56055,6,110.39
56056,6,108.75
56057,2,84.6
56058,3,98.28
56059,3,91.34
56060,4,102.8
56061,5,116.26
56062,4,107.48
56063,3,103.91
56064,5,116.41
56065,2,88.23
56066,4,99.7
56067,4,109.58
56068,4,101.29
56069,5,101.94
56070,2,80.76
56071,2,88.22
56072,2,82.07
56073,4,108.23
56074,4,101.37
56075,4,106.36
56076,5,110.75
56077,2,90.11
56078,6,118.7
56079,6,118.4
56080,5,115.1
56081,4,101.61
56082,6,107.43
56083,2,82.66
56084,3,93.86
56085,4,98.27
56086,6,109.32
56087,2,93.6
56088,3,90.8
56089,6,107.95
56090,3,100.95
56091,2,91.72
56092,6,117.58
56093,2,87.48
56094,3,94.02
56095,3,90.57
56096,6,124.81
56097,5,114.1
56098,3,98.26
56099,4,109.6
56100,2,81.01
56101,3,94.29
56102,6,118.86
56103,3,89.65
56104,4,106.25
56105,2,82.82
56106,4,97.69
56107,4,95.46
56108,6,112.7
56109,2,80.3
56110,3,97.63
56111,3,102.17
56112,4,100.9
56113,2,94.68
56114,2,92.44
56115,2,84.31
56116,2,87.48
56117,5,104.11
56118,3,91.75
56119,5,104.67
56120,4,107.75
56121,4,96.59
56122,6,115.62
56123,5,108.58
56124,2,94.41
56125,2,92.1
56126,3,96.82
56127,2,80.75
56128,3,102.08
56129,2,88.23
56130,4,107.61
56131,3,89.47
56132,6,124.84
56133,2,85.3
56134,2,93.46
56135,4,95.62
56136,2,85.08
56137,2,90.46
56138,2,82.57
56139,4,104.8
56140,2,81.78
56141,2,94.73
56142,6,121.62
56143,6,121.04
56144,3,93.44
56145,4,101.65
56146,3,96.97
56147,4,98.04
56148,2,83.77
56149,5,111.28
56150,5,105.9
56151,5,108.49
56152,6,118.91
56153,4,102.59
56154,3,102.36
56155,6,109.8
56156,2,89.91
56157,3,93.29
56158,6,114.65
56159,4,98.85
56160,2,88.12
56161,5,113.85
56162,5,117.47
56163,2,94.04
56164,4,99.39
56165,2,93.98
56166,2,87.61
56167,4,106.34
56168,3,88.89
56169,5,106.01
56170,3,95.31
56171,3,100.94
56172,3,93.6
56173,2,92.28
56174,6,124.8
56175,5,108.09
56176,5,117.55
56177,5,109.21
56178,6,120.77
56179,2,81.61
56180,5,116.74
56181,6,115.7
56182,6,108.7
56183,6,122.73
56184,2,83.29
56185,5,109.53
56186,6,112.96
56187,3,100.37
56188,6,111.54
56189,2,80.71
56190,5,103.61
56191,4,104.35
56192,5,115.36
56193,5,101.69
56194,4,102.28
56195,2,91.86
56196,5,111.31
56197,4,100.53
56198,4,102.83
56199,5,114.81
56200,3,100.7
56201,5,104.65
56202,2,80.45
56203,5,103.71
56204,6,111.34
56205,2,94.53
56206,4,102.27
56207,2,92.04
56208,5,115.24
56209,5,111.92
56210,4,97.19
56211,5,113.58
56212,2,87.64
56213,6,124.64
56214,6,107.52
56215,5,113.1
56216,2,93.2
56217,5,117.55
56218,4,102.95
56219,4,98.39
56220,2,92.93
56221,5,112.95
56222,6,112.07
56223,2,80.31
56224,5,112.41
56225,6,119.71
56226,6,117.65
56227,6,114.16
56228,2,86.01
56229,2,91.97
56230,3,96.5
56231,4,94.74
56232,6,110.59
56233,3,99.97
56234,3,99.15
56235,6,113.14
56236,5,103.44
56237,3,101.02
56238,6,114.35
56239,4,105.28
56240,2,94.64
56241,3,100.81
56242,5,109.59
56243,5,110.28
56244,6,121.04
56245,3,96.94
56246,3,91.74
56247,5,117.42
56248,4,94.35
56249,5,103.67
56250,3,97.83
56251,4,97.07
56252,2,87.63
56253,3,101.33
56254,2,84.59
56255,3,96.91
56256,6,110.61
56257,4,95.84
56258,3,92.65
56259,3,92.14
56260,4,97.42
56261,5,108.73
56262,4,98.28
56263,3,99.05
56264,6,111.21
56265,6,123.64
56266,2,86.02
56267,2,90.61
56268,5,105.76
56269,5,114.85
56270,4,100.5
56271,3,96.72
56272,6,117.03
56273,4,103.04
56274,6,107.68
56275,3,102.93
56276,2,85.83
56277,3,93.42
56278,5,111.22
56279,3,91.07
56280,3,95.19
56281,4,108.89
56282,3,99.05
56283,6,116.07
56284,2,90.86
56285,2,89.99
56286,2,88.82
56287,3,88.59
56288,6,123.34
56289,3,94.32
56290,3,96.54
56291,3,95.27
56292,5,100.49
56293,5,107.97
56294,3,90.06
56295,5,101.84
56296,6,116.67
56297,2,91.05
56298,2,81.17
56299,6,113.98
56300,2,89.38
56301,5,103.62
56302,3,102.23
56303,2,89.9
56304,2,82.63
56305,3,92.98
56306,2,80.11
56307,2,80.3
56308,3,98.06
56309,3,100.86
56310,4,97.77
56311,3,90.66
56312,5,101
56313,5,106.37
56314,5,101.36
56315,6,110.05
56316,3,90.98
56317,2,80.27
56318,6,118.32
56319,6,123.83
56320,4,105.79
56321,5,114.64
56322,2,94.65
56323,5,112.86
56324,5,101.64
56325,4,103.99
56326,5,113.4
56327,3,91.75
56328,3,101.08
56329,2,84.24
56330,2,88.72
56331,6,121.41
56332,6,107.41
56333,3,99.93
56334,6,115.18
56335,3,100.03
56336,6,108.3
56337,6,111.92
56338,4,107.42
56339,4,96.86
56340,2,88.1
56341,2,93.2
56342,5,100.4
56343,2,80.4
56344,2,93.72
56345,5,104.67
56346,4,105.11
56347,6,119.52
56348,6,124.37
56349,4,96.52
56350,3,95.8
56351,6,112.13
56352,5,117.34
56353,3,89.6
56354,3,92.22
56355,2,85.95
56356,3,102.84
56357,5,115.87
56358,5,104.83
56359,6,115.05
56360,4,102.8
56361,2,90.65
56362,4,103.71
56363,6,107.4
56364,3,98.19
56365,2,90.24
56366,3,100.62
56367,3,91.51
56368,2,91.15
56369,5,102.6
56370,2,85.94
56371,4,94.46
56372,4,107.07
56373,6,119.67
56374,5,117.15
56375,2,87.82
56376,4,109.73
56377,4,105.92
56378,5,102.19
56379,6,114.77
56380,2,90.93
56381,6,122.74
56382,4,99.08
56383,6,121.82
56384,2,93.98
56385,3,88.35
56386,5,104.17
56387,3,102.63
56388,2,93.04
56389,4,100.66
56390,5,113.13
56391,6,109.24
56392,5,106.99
56393,4,96.69
56394,4,103.05
56395,6,111.43
56396,3,98.19
56397,4,95.92
56398,3,92.02
56399,4,96.5
56400,5,100.04
56401,2,81.61
56402,6,112.12
56403,4,98.32
56404,5,115.68
56405,3,90.57
56406,6,121.85
56407,4,98.62
56408,5,116.68
56409,3,96.88
56410,3,102.1
56411,5,103.29
56412,4,109.26
56413,3,89.24
56414,5,105.86
56415,3,102.09
56416,4,96.77
56417,2,84.31
56418,5,107.46
56419,3,97.15
56420,6,119.83
56421,5,109.45
56422,2,91.68
56423,4,106.55
56424,2,87.74
56425,2,91.93
56426,2,93.66
56427,3,98.66
56428,4,108.77
56429,4,109.23
56430,2,88.58
56431,6,114.24
56432,3,95.82
56433,5,115.26
56434,3,95.13
56435,2,94.64
56436,6,121.54
56437,3,100.5
56438,2,80.63
56439,4,96.21
56440,4,104.2
56441,4,106.99
56442,5,103.32
56443,5,116.28
56444,3,102.72
56445,6,124.58
56446,4,106.62
56447,5,107.32
56448,2,81.43
56449,5,101.21
56450,3,102.6
56451,2,84.93
56452,5,101.25
56453,6,114.87
56454,2,91.07
56455,5,106.62
56456,2,80.32
56457,4,101.08
56458,6,113.87
56459,5,108.91
56460,6,123.85
56461,3,88.77
56462,3,102.12
56463,3,97.35
56464,6,112.7
56465,3,95.98
56466,3,99.67
56467,3,90.08
56468,6,120.74
56469,3,100.26
56470,4,109.81
56471,4,108.4
56472,2,87.31
56473,3,103.7
56474,2,85.49
56475,2,89.01
56476,6,121.09
56477,4,100.79
56478,5,102.29
56479,6,107.24
56480,4,105.31
56481,4,102.68
56482,6,114.26
56483,3,93.07
56484,4,103.15
56485,4,99.6
56486,2,84.84
56487,6,123.27
56488,2,93.41
56489,2,84.17
56490,4,107.54
56491,6,121.28
56492,3,99.29
56493,3,100.74
56494,6,118.58
56495,3,94.31
56496,3,89.27
56497,4,104.13
56498,2,86.94
56499,6,108.43
56500,2,91.12
56501,3,94.34
56502,2,84.69
56503,6,108.91
56504,4,103.98
56505,5,112.3
56506,3,100.18
56507,6,117.35
56508,5,102.15
56509,3,100.15
56510,2,94.31
56511,6,120.1
56512,3,96.5
56513,4,98.53
56514,2,80.06
56515,4,101.38
56516,5,115.98
56517,5,111.58
56518,5,110.75
56519,6,112.69
56520,5,106.5
56521,5,108.52
56522,5,113.76
56523,5,101.22
56524,4,95.39
56525,6,107.19
56526,2,80.44
56527,4,102.91
56528,5,108.64
56529,2,91.75
56530,4,101.03
56531,4,97.42
56532,5,101.56
56533,6,117.65
56534,3,92.03
56535,6,120.15
56536,3,95.7
56537,5,114.01
56538,4,96.62
56539,4,99.93
56540,5,106.56
56541,2,88.92
56542,4,96.99
56543,6,110.59
56544,5,107.51
56545,3,88.3
56546,2,86.3
56547,2,82.13
56548,4,100.34
56549,6,112.23
56550,6,122.82
56551,4,97.18
56552,3,89.49
56553,6,119.09
56554,2,89.39
56555,3,95.64
56556,2,82.57
56557,6,109.19
56558,4,99.56
56559,2,90.39
